price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded
9330.59,9342.47,9328.88,9338.41,2018-04-30T18:49:59.0000000Z,2018-04-30T18:49:04.0000000Z,2018-04-30T18:50:00.0000000Z,2018-04-30T18:49:00.0000000Z,10,0.57241237
9332.98,9340.25,9332.73,9336.9,2018-04-30T18:50:56.0000000Z,2018-04-30T18:50:04.0000000Z,2018-04-30T18:51:00.0000000Z,2018-04-30T18:50:00.0000000Z,9,1.4750166
9329.2,9340.25,9329.2,9340.25,2018-04-30T18:51:57.0000000Z,2018-04-30T18:51:00.0000000Z,2018-04-30T18:52:00.0000000Z,2018-04-30T18:51:00.0000000Z,12,1.73665802
9328.52,9335.14,9315.77,9335.14,2018-04-30T18:52:52.0000000Z,2018-04-30T18:52:05.0000000Z,2018-04-30T18:53:00.0000000Z,2018-04-30T18:52:00.0000000Z,23,9.1657196
9315.48,9331.04,9315.48,9325.62,2018-04-30T18:53:51.0000000Z,2018-04-30T18:53:03.0000000Z,2018-04-30T18:54:00.0000000Z,2018-04-30T18:53:00.0000000Z,12,7.43888702
9322.02,9322.02,9312.45,9315.47,2018-04-30T18:54:51.0000000Z,2018-04-30T18:54:01.0000000Z,2018-04-30T18:55:00.0000000Z,2018-04-30T18:54:00.0000000Z,17,5.35111425
9338.58,9338.58,9315.2,9315.2,2018-04-30T18:55:52.0000000Z,2018-04-30T18:55:01.0000000Z,2018-04-30T18:56:00.0000000Z,2018-04-30T18:55:00.0000000Z,60,22.60545985
9337.22,9338.58,9327.21,9338.58,2018-04-30T18:56:52.0000000Z,2018-04-30T18:56:02.0000000Z,2018-04-30T18:57:00.0000000Z,2018-04-30T18:56:00.0000000Z,11,0.88511454
9330.3,9332.07,9327.27,9327.29,2018-04-30T18:57:56.0000000Z,2018-04-30T18:57:04.0000000Z,2018-04-30T18:58:00.0000000Z,2018-04-30T18:57:00.0000000Z,17,2.00195376
9333.37,9337.56,9327.28,9330.0,2018-04-30T18:58:48.0000000Z,2018-04-30T18:58:01.0000000Z,2018-04-30T18:59:00.0000000Z,2018-04-30T18:58:00.0000000Z,14,0.38613492
9332.69,9333.98,9327.28,9333.98,2018-04-30T18:59:56.0000000Z,2018-04-30T18:59:06.0000000Z,2018-04-30T19:00:00.0000000Z,2018-04-30T18:59:00.0000000Z,15,6.67497475
9340.54,9341.06,9324.28,9327.29,2018-04-30T19:00:54.0000000Z,2018-04-30T19:00:00.0000000Z,2018-04-30T19:01:00.0000000Z,2018-04-30T19:00:00.0000000Z,54,12.33357747
9337.91,9345.57,9337.91,9340.54,2018-04-30T19:01:49.0000000Z,2018-04-30T19:01:03.0000000Z,2018-04-30T19:02:00.0000000Z,2018-04-30T19:01:00.0000000Z,41,11.34009367
9332.21,9345.62,9332.21,9345.62,2018-04-30T19:02:59.0000000Z,2018-04-30T19:02:04.0000000Z,2018-04-30T19:03:00.0000000Z,2018-04-30T19:02:00.0000000Z,18,0.5554193
9320.0,9341.0,9320.0,9332.21,2018-04-30T19:03:50.0000000Z,2018-04-30T19:03:00.0000000Z,2018-04-30T19:04:00.0000000Z,2018-04-30T19:03:00.0000000Z,21,7.42253218
9322.81,9325.86,9320.0,9325.83,2018-04-30T19:04:58.0000000Z,2018-04-30T19:04:09.0000000Z,2018-04-30T19:05:00.0000000Z,2018-04-30T19:04:00.0000000Z,13,3.1557938
9316.21,9322.33,9316.21,9320.0,2018-04-30T19:05:51.0000000Z,2018-04-30T19:05:00.0000000Z,2018-04-30T19:06:00.0000000Z,2018-04-30T19:05:00.0000000Z,12,5.62896697
9316.22,9322.45,9316.22,9322.34,2018-04-30T19:06:55.0000000Z,2018-04-30T19:06:04.0000000Z,2018-04-30T19:07:00.0000000Z,2018-04-30T19:06:00.0000000Z,7,0.77749677
9320.89,9322.33,9316.22,9322.33,2018-04-30T19:07:57.0000000Z,2018-04-30T19:07:02.0000000Z,2018-04-30T19:08:00.0000000Z,2018-04-30T19:07:00.0000000Z,7,0.16049732
9316.0,9320.89,9312.45,9320.89,2018-04-30T19:08:53.0000000Z,2018-04-30T19:08:03.0000000Z,2018-04-30T19:09:00.0000000Z,2018-04-30T19:08:00.0000000Z,16,0.98368845
9317.68,9317.68,9315.99,9315.99,2018-04-30T19:09:54.0000000Z,2018-04-30T19:09:03.0000000Z,2018-04-30T19:10:00.0000000Z,2018-04-30T19:09:00.0000000Z,21,0.31560356
9312.03,9317.47,9310.0,9317.47,2018-04-30T19:10:57.0000000Z,2018-04-30T19:10:08.0000000Z,2018-04-30T19:11:00.0000000Z,2018-04-30T19:10:00.0000000Z,24,14.88397611
9275.24,9312.04,9275.24,9309.02,2018-04-30T19:11:59.0000000Z,2018-04-30T19:11:10.0000000Z,2018-04-30T19:12:00.0000000Z,2018-04-30T19:11:00.0000000Z,112,5.52124085
9285.08,9288.71,9274.13,9275.02,2018-04-30T19:12:58.0000000Z,2018-04-30T19:12:00.0000000Z,2018-04-30T19:13:00.0000000Z,2018-04-30T19:12:00.0000000Z,71,39.69810764
9285.99,9285.99,9275.38,9284.92,2018-04-30T19:13:54.0000000Z,2018-04-30T19:13:03.0000000Z,2018-04-30T19:14:00.0000000Z,2018-04-30T19:13:00.0000000Z,14,1.72633785
9285.99,9290.4,9285.99,9285.99,2018-04-30T19:14:45.0000000Z,2018-04-30T19:14:15.0000000Z,2018-04-30T19:15:00.0000000Z,2018-04-30T19:14:00.0000000Z,15,0.17070181
9283.96,9290.86,9283.95,9290.86,2018-04-30T19:15:45.0000000Z,2018-04-30T19:15:12.0000000Z,2018-04-30T19:16:00.0000000Z,2018-04-30T19:15:00.0000000Z,6,0.83383699
9290.6,9290.86,9283.97,9290.86,2018-04-30T19:16:55.0000000Z,2018-04-30T19:16:00.0000000Z,2018-04-30T19:17:00.0000000Z,2018-04-30T19:16:00.0000000Z,11,0.47548556
9289.98,9290.61,9284.11,9290.61,2018-04-30T19:17:46.0000000Z,2018-04-30T19:17:06.0000000Z,2018-04-30T19:18:00.0000000Z,2018-04-30T19:17:00.0000000Z,7,0.79907908
9289.98,9289.98,9284.05,9284.05,2018-04-30T19:18:51.0000000Z,2018-04-30T19:18:01.0000000Z,2018-04-30T19:19:00.0000000Z,2018-04-30T19:18:00.0000000Z,5,0.81118245
9290.61,9290.61,9287.85,9289.99,2018-04-30T19:19:59.0000000Z,2018-04-30T19:19:02.0000000Z,2018-04-30T19:20:00.0000000Z,2018-04-30T19:19:00.0000000Z,22,6.75355272
9298.63,9300.28,9290.71,9290.87,2018-04-30T19:20:42.0000000Z,2018-04-30T19:20:07.0000000Z,2018-04-30T19:21:00.0000000Z,2018-04-30T19:20:00.0000000Z,18,1.13875546
9300.28,9300.28,9290.76,9290.76,2018-04-30T19:21:58.0000000Z,2018-04-30T19:21:02.0000000Z,2018-04-30T19:22:00.0000000Z,2018-04-30T19:21:00.0000000Z,15,0.19503797
9299.85,9300.28,9290.16,9300.28,2018-04-30T19:22:43.0000000Z,2018-04-30T19:22:02.0000000Z,2018-04-30T19:23:00.0000000Z,2018-04-30T19:22:00.0000000Z,10,1.78714492
9303.96,9303.96,9297.51,9299.33,2018-04-30T19:23:48.0000000Z,2018-04-30T19:23:03.0000000Z,2018-04-30T19:24:00.0000000Z,2018-04-30T19:23:00.0000000Z,12,3.58961158
9303.96,9303.96,9295.1,9295.1,2018-04-30T19:24:49.0000000Z,2018-04-30T19:24:24.0000000Z,2018-04-30T19:25:00.0000000Z,2018-04-30T19:24:00.0000000Z,4,0.05207882
9305.28,9309.98,9297.11,9303.96,2018-04-30T19:25:52.0000000Z,2018-04-30T19:25:03.0000000Z,2018-04-30T19:26:00.0000000Z,2018-04-30T19:25:00.0000000Z,15,3.67742033
9298.32,9307.76,9297.4,9305.87,2018-04-30T19:26:59.0000000Z,2018-04-30T19:26:04.0000000Z,2018-04-30T19:27:00.0000000Z,2018-04-30T19:26:00.0000000Z,14,1.05666151
9306.95,9306.98,9296.9,9298.33,2018-04-30T19:27:50.0000000Z,2018-04-30T19:27:10.0000000Z,2018-04-30T19:28:00.0000000Z,2018-04-30T19:27:00.0000000Z,11,4.10352533
9297.12,9306.94,9296.92,9306.94,2018-04-30T19:28:58.0000000Z,2018-04-30T19:28:00.0000000Z,2018-04-30T19:29:00.0000000Z,2018-04-30T19:28:00.0000000Z,4,0.61070328
9297.12,9306.28,9297.12,9306.28,2018-04-30T19:29:50.0000000Z,2018-04-30T19:29:21.0000000Z,2018-04-30T19:30:00.0000000Z,2018-04-30T19:29:00.0000000Z,4,0.46951565
9299.49,9299.49,9291.27,9298.32,2018-04-30T19:30:56.0000000Z,2018-04-30T19:30:05.0000000Z,2018-04-30T19:31:00.0000000Z,2018-04-30T19:30:00.0000000Z,6,1.02080129
9286.5,9299.49,9286.5,9299.49,2018-04-30T19:31:56.0000000Z,2018-04-30T19:31:06.0000000Z,2018-04-30T19:32:00.0000000Z,2018-04-30T19:31:00.0000000Z,10,2.79791132
9294.04,9296.59,9285.43,9293.85,2018-04-30T19:32:57.0000000Z,2018-04-30T19:32:02.0000000Z,2018-04-30T19:33:00.0000000Z,2018-04-30T19:32:00.0000000Z,10,1.10123635
9293.67,9294.03,9280.9,9285.44,2018-04-30T19:33:42.0000000Z,2018-04-30T19:33:02.0000000Z,2018-04-30T19:34:00.0000000Z,2018-04-30T19:33:00.0000000Z,12,1.23598662
9289.98,9290.02,9285.46,9289.99,2018-04-30T19:34:58.0000000Z,2018-04-30T19:34:02.0000000Z,2018-04-30T19:35:00.0000000Z,2018-04-30T19:34:00.0000000Z,12,0.85242628
9285.47,9295.0,9285.47,9289.98,2018-04-30T19:35:58.0000000Z,2018-04-30T19:35:06.0000000Z,2018-04-30T19:36:00.0000000Z,2018-04-30T19:35:00.0000000Z,29,22.06027755
9295.0,9295.0,9285.46,9285.47,2018-04-30T19:36:58.0000000Z,2018-04-30T19:36:03.0000000Z,2018-04-30T19:37:00.0000000Z,2018-04-30T19:36:00.0000000Z,25,10.29509512
9300.3,9302.05,9281.01,9295.0,2018-04-30T19:37:46.0000000Z,2018-04-30T19:37:04.0000000Z,2018-04-30T19:38:00.0000000Z,2018-04-30T19:37:00.0000000Z,28,17.79000503
9302.99,9302.99,9290.12,9300.99,2018-04-30T19:38:45.0000000Z,2018-04-30T19:38:03.0000000Z,2018-04-30T19:39:00.0000000Z,2018-04-30T19:38:00.0000000Z,22,1.76458118
9308.99,9310.0,9302.36,9302.36,2018-04-30T19:39:57.0000000Z,2018-04-30T19:39:00.0000000Z,2018-04-30T19:40:00.0000000Z,2018-04-30T19:39:00.0000000Z,42,12.15623346
9321.98,9325.0,9310.86,9310.86,2018-04-30T19:40:43.0000000Z,2018-04-30T19:40:09.0000000Z,2018-04-30T19:41:00.0000000Z,2018-04-30T19:40:00.0000000Z,52,7.1709636
9326.64,9326.64,9313.7,9317.77,2018-04-30T19:41:57.0000000Z,2018-04-30T19:41:05.0000000Z,2018-04-30T19:42:00.0000000Z,2018-04-30T19:41:00.0000000Z,38,16.35143616
9325.37,9326.41,9315.99,9326.41,2018-04-30T19:42:51.0000000Z,2018-04-30T19:42:03.0000000Z,2018-04-30T19:43:00.0000000Z,2018-04-30T19:42:00.0000000Z,17,0.84440981
9317.69,9325.38,9312.3,9324.48,2018-04-30T19:43:42.0000000Z,2018-04-30T19:43:05.0000000Z,2018-04-30T19:44:00.0000000Z,2018-04-30T19:43:00.0000000Z,9,2.19396373
9321.45,9329.99,9320.25,9321.99,2018-04-30T19:44:52.0000000Z,2018-04-30T19:44:02.0000000Z,2018-04-30T19:45:00.0000000Z,2018-04-30T19:44:00.0000000Z,33,0.9963438
9325.13,9329.93,9318.32,9321.45,2018-04-30T19:45:56.0000000Z,2018-04-30T19:45:05.0000000Z,2018-04-30T19:46:00.0000000Z,2018-04-30T19:45:00.0000000Z,9,1.836245
9325.12,9325.14,9318.33,9318.33,2018-04-30T19:46:45.0000000Z,2018-04-30T19:46:08.0000000Z,2018-04-30T19:47:00.0000000Z,2018-04-30T19:46:00.0000000Z,8,2.21932169
9325.28,9326.99,9319.8,9324.23,2018-04-30T19:47:53.0000000Z,2018-04-30T19:47:07.0000000Z,2018-04-30T19:48:00.0000000Z,2018-04-30T19:47:00.0000000Z,28,6.69924725
9317.53,9318.91,9313.43,9318.91,2018-04-30T19:48:58.0000000Z,2018-04-30T19:48:07.0000000Z,2018-04-30T19:49:00.0000000Z,2018-04-30T19:48:00.0000000Z,6,0.3786261
9317.9,9317.9,9317.89,9317.9,2018-04-30T19:49:54.0000000Z,2018-04-30T19:49:02.0000000Z,2018-04-30T19:50:00.0000000Z,2018-04-30T19:49:00.0000000Z,8,1.14941046
9312.3,9317.9,9312.3,9317.9,2018-04-30T19:50:51.0000000Z,2018-04-30T19:50:14.0000000Z,2018-04-30T19:51:00.0000000Z,2018-04-30T19:50:00.0000000Z,6,0.14906509
9312.3,9317.9,9312.23,9316.0,2018-04-30T19:51:47.0000000Z,2018-04-30T19:51:03.0000000Z,2018-04-30T19:52:00.0000000Z,2018-04-30T19:51:00.0000000Z,13,2.36585744
9311.5,9311.51,9306.49,9306.71,2018-04-30T19:52:50.0000000Z,2018-04-30T19:52:05.0000000Z,2018-04-30T19:53:00.0000000Z,2018-04-30T19:52:00.0000000Z,5,0.49285091
9306.61,9311.5,9306.61,9311.5,2018-04-30T19:53:41.0000000Z,2018-04-30T19:53:03.0000000Z,2018-04-30T19:54:00.0000000Z,2018-04-30T19:53:00.0000000Z,8,0.67955366
9306.61,9311.5,9306.61,9311.5,2018-04-30T19:54:52.0000000Z,2018-04-30T19:54:00.0000000Z,2018-04-30T19:55:00.0000000Z,2018-04-30T19:54:00.0000000Z,7,0.10541064
9318.89,9318.89,9308.83,9310.66,2018-04-30T19:55:58.0000000Z,2018-04-30T19:55:01.0000000Z,2018-04-30T19:56:00.0000000Z,2018-04-30T19:55:00.0000000Z,43,7.46725801
9316.5,9320.0,9316.5,9316.5,2018-04-30T19:56:56.0000000Z,2018-04-30T19:56:01.0000000Z,2018-04-30T19:57:00.0000000Z,2018-04-30T19:56:00.0000000Z,34,6.65709232
9320.5,9330.2,9318.46,9320.0,2018-04-30T19:57:57.0000000Z,2018-04-30T19:57:04.0000000Z,2018-04-30T19:58:00.0000000Z,2018-04-30T19:57:00.0000000Z,23,4.13939899
9329.97,9329.98,9321.1,9329.98,2018-04-30T19:58:52.0000000Z,2018-04-30T19:58:12.0000000Z,2018-04-30T19:59:00.0000000Z,2018-04-30T19:58:00.0000000Z,11,0.46111125
9326.6,9330.2,9321.81,9329.97,2018-04-30T19:59:53.0000000Z,2018-04-30T19:59:02.0000000Z,2018-04-30T20:00:00.0000000Z,2018-04-30T19:59:00.0000000Z,33,4.04618259
9330.72,9331.5,9320.7,9323.8,2018-04-30T20:00:58.0000000Z,2018-04-30T20:00:02.0000000Z,2018-04-30T20:01:00.0000000Z,2018-04-30T20:00:00.0000000Z,28,7.27938237
9329.85,9331.49,9323.3,9331.38,2018-04-30T20:01:47.0000000Z,2018-04-30T20:01:03.0000000Z,2018-04-30T20:02:00.0000000Z,2018-04-30T20:01:00.0000000Z,8,1.12939321
9316.69,9329.99,9316.69,9325.2,2018-04-30T20:02:59.0000000Z,2018-04-30T20:02:03.0000000Z,2018-04-30T20:03:00.0000000Z,2018-04-30T20:02:00.0000000Z,27,4.37297374
9316.33,9324.99,9315.2,9316.69,2018-04-30T20:03:54.0000000Z,2018-04-30T20:03:00.0000000Z,2018-04-30T20:04:00.0000000Z,2018-04-30T20:03:00.0000000Z,17,1.33704968
9324.97,9324.99,9316.34,9324.61,2018-04-30T20:04:55.0000000Z,2018-04-30T20:04:04.0000000Z,2018-04-30T20:05:00.0000000Z,2018-04-30T20:04:00.0000000Z,28,3.53305914
9329.98,9329.98,9318.01,9324.98,2018-04-30T20:05:53.0000000Z,2018-04-30T20:05:00.0000000Z,2018-04-30T20:06:00.0000000Z,2018-04-30T20:05:00.0000000Z,13,7.33172374
9323.49,9329.97,9321.2,9321.2,2018-04-30T20:06:56.0000000Z,2018-04-30T20:06:04.0000000Z,2018-04-30T20:07:00.0000000Z,2018-04-30T20:06:00.0000000Z,13,0.20992219
9328.21,9329.61,9321.23,9329.33,2018-04-30T20:07:56.0000000Z,2018-04-30T20:07:02.0000000Z,2018-04-30T20:08:00.0000000Z,2018-04-30T20:07:00.0000000Z,16,0.92899778
9325.0,9328.84,9321.25,9328.84,2018-04-30T20:08:57.0000000Z,2018-04-30T20:08:01.0000000Z,2018-04-30T20:09:00.0000000Z,2018-04-30T20:08:00.0000000Z,8,0.24068316
9328.99,9328.99,9321.26,9325.0,2018-04-30T20:09:47.0000000Z,2018-04-30T20:09:02.0000000Z,2018-04-30T20:10:00.0000000Z,2018-04-30T20:09:00.0000000Z,9,0.16859238
9329.25,9329.6,9321.57,9328.99,2018-04-30T20:10:58.0000000Z,2018-04-30T20:10:05.0000000Z,2018-04-30T20:11:00.0000000Z,2018-04-30T20:10:00.0000000Z,19,8.24788077
9325.78,9328.93,9321.2,9328.93,2018-04-30T20:11:58.0000000Z,2018-04-30T20:11:23.0000000Z,2018-04-30T20:12:00.0000000Z,2018-04-30T20:11:00.0000000Z,11,4.440389
9323.3,9329.59,9319.91,9325.77,2018-04-30T20:12:54.0000000Z,2018-04-30T20:12:02.0000000Z,2018-04-30T20:13:00.0000000Z,2018-04-30T20:12:00.0000000Z,12,0.27480866
9322.1,9325.0,9322.1,9325.0,2018-04-30T20:13:58.0000000Z,2018-04-30T20:13:08.0000000Z,2018-04-30T20:14:00.0000000Z,2018-04-30T20:13:00.0000000Z,15,2.52869912
9325.0,9325.0,9320.25,9322.03,2018-04-30T20:14:59.0000000Z,2018-04-30T20:14:02.0000000Z,2018-04-30T20:15:00.0000000Z,2018-04-30T20:14:00.0000000Z,11,0.63988278
9315.55,9320.32,9315.51,9320.32,2018-04-30T20:15:48.0000000Z,2018-04-30T20:15:09.0000000Z,2018-04-30T20:16:00.0000000Z,2018-04-30T20:15:00.0000000Z,8,1.37547421
9324.88,9324.93,9315.64,9324.17,2018-04-30T20:16:45.0000000Z,2018-04-30T20:16:10.0000000Z,2018-04-30T20:17:00.0000000Z,2018-04-30T20:16:00.0000000Z,5,0.34021145
9320.0,9324.99,9315.6,9315.6,2018-04-30T20:17:50.0000000Z,2018-04-30T20:17:11.0000000Z,2018-04-30T20:18:00.0000000Z,2018-04-30T20:17:00.0000000Z,5,0.27686624
9316.5,9327.98,9316.5,9320.0,2018-04-30T20:18:56.0000000Z,2018-04-30T20:18:00.0000000Z,2018-04-30T20:19:00.0000000Z,2018-04-30T20:18:00.0000000Z,10,4.98116425
9327.98,9327.98,9317.54,9317.54,2018-04-30T20:19:56.0000000Z,2018-04-30T20:19:01.0000000Z,2018-04-30T20:20:00.0000000Z,2018-04-30T20:19:00.0000000Z,10,0.94858229
9328.79,9329.98,9321.89,9321.89,2018-04-30T20:20:57.0000000Z,2018-04-30T20:20:01.0000000Z,2018-04-30T20:21:00.0000000Z,2018-04-30T20:20:00.0000000Z,11,2.07393343
9328.79,9329.98,9328.79,9329.97,2018-04-30T20:21:55.0000000Z,2018-04-30T20:21:07.0000000Z,2018-04-30T20:22:00.0000000Z,2018-04-30T20:21:00.0000000Z,10,0.42117164
9327.0,9329.99,9325.2,9329.91,2018-04-30T20:22:58.0000000Z,2018-04-30T20:22:12.0000000Z,2018-04-30T20:23:00.0000000Z,2018-04-30T20:22:00.0000000Z,11,0.98272878
9318.54,9325.2,9318.54,9325.2,2018-04-30T20:23:58.0000000Z,2018-04-30T20:23:02.0000000Z,2018-04-30T20:24:00.0000000Z,2018-04-30T20:23:00.0000000Z,16,0.87736031
9322.27,9322.28,9314.13,9322.28,2018-04-30T20:24:53.0000000Z,2018-04-30T20:24:03.0000000Z,2018-04-30T20:25:00.0000000Z,2018-04-30T20:24:00.0000000Z,12,0.36465831
9319.99,9322.27,9314.63,9322.27,2018-04-30T20:25:55.0000000Z,2018-04-30T20:25:03.0000000Z,2018-04-30T20:26:00.0000000Z,2018-04-30T20:25:00.0000000Z,9,0.21243992
9322.27,9322.27,9315.03,9315.03,2018-04-30T20:26:49.0000000Z,2018-04-30T20:26:04.0000000Z,2018-04-30T20:27:00.0000000Z,2018-04-30T20:26:00.0000000Z,9,0.32798769
9316.88,9322.27,9303.54,9313.62,2018-04-30T20:27:46.0000000Z,2018-04-30T20:27:04.0000000Z,2018-04-30T20:28:00.0000000Z,2018-04-30T20:27:00.0000000Z,23,13.79052181
9309.8,9319.11,9304.26,9314.76,2018-04-30T20:28:59.0000000Z,2018-04-30T20:28:00.0000000Z,2018-04-30T20:29:00.0000000Z,2018-04-30T20:28:00.0000000Z,28,12.38491856
9309.91,9311.51,9302.37,9309.8,2018-04-30T20:29:50.0000000Z,2018-04-30T20:29:01.0000000Z,2018-04-30T20:30:00.0000000Z,2018-04-30T20:29:00.0000000Z,15,2.437978389
9323.43,9323.43,9301.73,9301.73,2018-04-30T20:30:56.0000000Z,2018-04-30T20:30:11.0000000Z,2018-04-30T20:31:00.0000000Z,2018-04-30T20:30:00.0000000Z,12,1.86964257
9311.01,9323.44,9311.01,9319.95,2018-04-30T20:31:56.0000000Z,2018-04-30T20:31:01.0000000Z,2018-04-30T20:32:00.0000000Z,2018-04-30T20:31:00.0000000Z,12,3.14145926
9315.45,9320.99,9311.02,9320.99,2018-04-30T20:32:50.0000000Z,2018-04-30T20:32:06.0000000Z,2018-04-30T20:33:00.0000000Z,2018-04-30T20:32:00.0000000Z,11,0.53768126
9305.51,9316.49,9303.7,9316.49,2018-04-30T20:33:59.0000000Z,2018-04-30T20:33:06.0000000Z,2018-04-30T20:34:00.0000000Z,2018-04-30T20:33:00.0000000Z,12,0.729091699
9302.7,9314.95,9302.7,9314.95,2018-04-30T20:34:58.0000000Z,2018-04-30T20:34:01.0000000Z,2018-04-30T20:35:00.0000000Z,2018-04-30T20:34:00.0000000Z,18,1.27206124
9299.26,9309.85,9298.11,9302.7,2018-04-30T20:35:52.0000000Z,2018-04-30T20:35:00.0000000Z,2018-04-30T20:36:00.0000000Z,2018-04-30T20:35:00.0000000Z,13,1.306476
9303.11,9309.35,9297.62,9299.3,2018-04-30T20:36:58.0000000Z,2018-04-30T20:36:03.0000000Z,2018-04-30T20:37:00.0000000Z,2018-04-30T20:36:00.0000000Z,14,1.7701761
9300.46,9306.35,9292.02,9295.33,2018-04-30T20:37:48.0000000Z,2018-04-30T20:37:03.0000000Z,2018-04-30T20:38:00.0000000Z,2018-04-30T20:37:00.0000000Z,13,1.62015249
9304.58,9304.58,9292.01,9292.01,2018-04-30T20:38:59.0000000Z,2018-04-30T20:38:03.0000000Z,2018-04-30T20:39:00.0000000Z,2018-04-30T20:38:00.0000000Z,16,0.57863253
9308.92,9308.92,9296.88,9298.87,2018-04-30T20:39:59.0000000Z,2018-04-30T20:39:07.0000000Z,2018-04-30T20:40:00.0000000Z,2018-04-30T20:39:00.0000000Z,14,2.52228824
9299.99,9308.73,9292.37,9297.27,2018-04-30T20:40:59.0000000Z,2018-04-30T20:40:04.0000000Z,2018-04-30T20:41:00.0000000Z,2018-04-30T20:40:00.0000000Z,17,2.14987584
9299.99,9299.99,9290.81,9290.81,2018-04-30T20:41:56.0000000Z,2018-04-30T20:41:15.0000000Z,2018-04-30T20:42:00.0000000Z,2018-04-30T20:41:00.0000000Z,9,1.16816561
9291.25,9299.99,9290.83,9299.99,2018-04-30T20:42:51.0000000Z,2018-04-30T20:42:03.0000000Z,2018-04-30T20:43:00.0000000Z,2018-04-30T20:42:00.0000000Z,14,0.911708
9299.99,9301.23,9291.27,9298.85,2018-04-30T20:43:51.0000000Z,2018-04-30T20:43:05.0000000Z,2018-04-30T20:44:00.0000000Z,2018-04-30T20:43:00.0000000Z,10,1.16805932
9299.99,9299.99,9291.42,9299.99,2018-04-30T20:44:56.0000000Z,2018-04-30T20:44:01.0000000Z,2018-04-30T20:45:00.0000000Z,2018-04-30T20:44:00.0000000Z,17,2.09645298
